ID,income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
8943,0,9401,9602,0.17,3,F,X,19,18.85,1
8944,4,8812,9512,0.19,2,E,X,12,9.84,1
8945,3,8708,9603,0.33,4,E,X,5,5.08,1
8946,4,9301,9601,0.13,2,F,X,15,13.33,1
8947,1,9209,9509,0.1,1,F,0,16,9.75,1
8948,5,8610,9512,0.12,1,G,X,30,16.11,1
8949,2,8610,9511,0.25,1,E,X,10,11.66,1
8950,3,8809,9509,0.23,1,F,X,15,10.93,1
8951,0,8809,9603,0.26,2,E,X,10,5.44,1
8952,0,8609,9507,0.23,1,E,X,12,9.64,1
8953,1,9302,9512,0.3,3,E,X,10,8.23,1
8954,3,9203,9603,0.09,1,F,0,15,14,1
8955,0,8711,9506,0.19,2,F,0,15,14.07,1
8956,2,9110,9602,0.33,3,D,X,5,5.66,1
8957,0,9004,9512,0.16,2,G,X,70,33,1
8958,5,9310,9512,0.28,4,D,X,5,5.09,1
8959,5,9009,9512,0.12,1,F,0,15,11.66,1
8960,2,9407,9601,0.15,3,E,0,14,12,1
8961,5,9507,9603,0.22,4,E,X,3,4.8,1
8962,5,9012,9512,0.15,4,E,X,8,7.75,1
8963,6,9506,9603,0.12,3,F,0,15,10,1
8964,6,8707,9512,0.19,2,F,0,20,16.92,1
8965,7,9111,9511,0.29,3,E,X,10,7.68,1
8966,0,8701,9701,0.2,2,E,X,10,8.7,1
8967,4,8608,9512,0.19,2,G,X,25,14.33,1
8968,3,9109,9602,0.18,4,E,X,11,7.81,1
8969,2,9510,9510,0.06,1,F,0,20,20,1
8970,6,9602,9602,0.07,1,F,0,15,15,1
8971,1,9501,9602,0.26,4,E,X,6,5.42,1
8972,0,9408,9507,0.08,1,F,0,16,13,1
8973,3,9209,9603,0.1,2,F,0,15,13.75,1
8974,1,8701,9701,0.24,2,E,X,7,6.3,1
8975,3,9309,9512,0.1,2,G,X,40,18.85,1
8976,4,9408,9603,0.2,3,E,X,9,7.66,1
8977,5,9009,9509,0.1,1,F,X,18,12,1
8978,6,8609,9603,0.72,4,D,X,2,3.22,1
8979,5,9409,9509,0.13,1,F,X,20,25,1
8980,7,8803,9509,0.1,1,F,X,15,8.75,1
8981,5,9401,9512,0.13,1,F,0,20,7.75,1
8982,0,8702,9509,0.26,2,E,X,10,8.15,1
8983,2,9509,9509,0.06,1,F,0,20,20,1
8984,5,9001,9508,0.32,2,F,X,21,11.9,1
8985,7,9003,9601,0.11,1,F,X,21,12.42,1
8986,3,9009,9509,0.3,3,E,X,12,7.18,1
8987,0,9210,9508,0.13,1,G,0,44,16.33,1
8988,2,9410,9601,0.38,4,F,X,10,8.08,1
8989,6,8608,9509,0.51,3,E,X,10,8.37,1
8990,6,9309,9602,0.21,4,E,0,10,7.37,1
8991,1,8703,9601,0.19,2,E,X,10,9.23,1
8992,5,9102,9602,0.14,3,E,0,10,7.57,1
8993,0,9510,9510,0.06,1,F,0,20,20,1
8994,0,9205,9511,0.28,4,D,X,6,4.71,1
8995,0,9012,9612,0.18,4,E,0,3,8,1
8996,1,9402,9512,0.14,2,G,X,25,14,1
8997,4,9102,9512,0.12,1,F,X,20,11.14,1
8998,3,8609,9512,0.54,1,E,X,10,14.8,1
8999,5,8608,9601,0.31,3,E,X,14,8.56,1
9000,0,8706,9511,0.2,1,E,X,15,8.27,1
9001,3,9410,9503,0.08,1,F,0,20,15,1
9002,7,9101,9603,0.18,2,F,X,20,13.72,1
9003,5,9309,9609,0.08,1,F,0,10,11.66,1
9004,0,8802,9601,0.68,4,D,X,6,5.76,1
9005,4,9102,9603,0.16,1,F,X,20,14.8,1
9006,5,8611,9604,0.55,4,E,X,10,8.82,1
9007,4,8610,9601,0.33,2,F,X,15,7.7,1
9008,1,9310,9602,0.37,4,D,X,5,3.81,1
9009,0,9501,9603,0.26,4,D,X,7,5.5,1
9010,2,9401,9504,0.06,1,F,0,20,15,1
9011,3,9512,9512,0.08,1,F,0,15,15,1
9012,0,8609,9603,0.2,2,E,X,10,10.5,1
9013,5,9410,9602,0.12,2,F,0,15,13.33,1
9014,2,9009,9702,0.2,1,F,X,10,11.31,1
9015,0,8909,9512,0.2,4,F,0,20,13.71,1
9016,1,9202,9603,0.36,4,D,X,5,5.45,1
9017,6,9402,9601,0.3,3,E,X,5,4.6,1
9018,7,9409,9602,0.12,1,F,0,17,15.5,1
9019,3,9310,9603,0.2,4,E,X,12,9.12,1
9020,6,9401,9603,0.13,3,F,0,5,9,1
9021,1,8608,9612,0.48,3,D,X,5,3.16,1
9022,2,8608,9512,0.25,3,E,X,10,9.41,1
9023,6,8810,9512,0.18,1,F,X,20,8.63,1
9024,0,9310,9511,0.09,1,F,0,15,10,1
9025,2,8704,9512,0.25,1,E,X,10,6.72,1
9026,5,9501,9511,0.08,1,F,0,20,17.5,1
9027,0,9101,9512,0.12,1,F,0,18,10.85,1
9028,0,9209,9511,0.17,2,F,X,15,9.5,1
9029,6,9301,9610,0.22,4,D,X,3,4.22,1
9030,7,9509,9601,0.16,2,F,0,20,11.5,1
9031,5,9601,9601,0.07,1,F,0,15,15,1
9032,5,9402,9512,0.21,4,E,X,10,6,1
9033,7,9602,9602,0.07,1,G,0,50,50,1
9034,4,9008,9512,0.15,2,E,0,12,12.22,1
9035,5,9201,9602,0.11,1,G,X,25,29.16,1
9036,7,8610,9506,0.31,2,G,X,20,14.8,1
9037,2,9412,9601,0.16,3,F,0,15,12,1
9038,3,9009,9603,0.36,4,D,0,3,3.25,1
9039,4,9310,9601,0.16,4,G,X,46,22.66,1
9040,0,9212,9701,0.15,1,G,X,25,26.87,1
9041,5,9509,9601,0.11,2,F,0,20,15,1
9042,7,9310,9510,0.08,1,F,0,20,12,1
9043,3,9310,9512,0.11,1,F,0,15,10,1
9044,2,9001,9603,0.13,2,G,X,25,19.09,1
9045,6,8702,9611,0.2,2,G,X,21,16.6,1
9046,1,8910,9603,0.12,1,F,0,15,12.16,1
9047,0,9109,9509,0.19,2,G,X,70,40.08,1
9048,6,9410,9512,0.08,1,F,0,15,12.5,1
9049,1,8909,9609,0.56,4,D,X,4,3.94,1
9050,5,9209,9510,0.11,2,F,0,17,11,1
9051,5,8904,9603,0.17,2,F,X,17,11.63,1
9052,2,9210,9601,0.07,1,F,0,20,14.66,1
9053,2,8801,9505,0.23,1,E,0,12,7.13,1
9054,7,9201,9504,0.13,1,F,0,20,13.33,1
9055,5,9501,9601,0.09,1,F,0,15,10,1
9056,4,8703,9511,0.36,4,D,X,6,5.05,1
9057,2,9410,9602,0.09,1,F,0,15,10,1
9058,1,8708,9602,0.42,3,D,X,5,4.83,1
9059,1,8902,9602,0.22,4,D,0,5,5,1
9060,0,8612,9508,0.32,3,F,X,10,11.92,1
9061,0,9309,9510,0.1,2,F,0,20,16,1
9062,1,8809,9509,0.2,3,E,X,9,8.1,1
9063,2,8803,9612,0.14,1,F,X,20,13.3,1
9064,0,9005,9512,0.85,4,F,X,20,14.35,1
9065,4,8612,9508,0.31,1,F,X,20,14,1
9066,1,9309,9509,0.1,1,F,0,20,12.25,1
9067,7,8609,9509,0.35,1,E,X,10,5.64,1
9068,0,9210,9601,0.15,1,F,0,20,9.14,1
9069,7,9309,9601,0.17,2,F,X,12,11,1
9070,5,9410,9507,0.16,3,F,0,10,11.25,1
9071,6,9301,9601,0.35,4,D,X,5,4,1
9072,2,8912,9510,0.24,2,F,X,15,9.62,1
9073,5,9506,9601,0.13,3,E,X,10,8.66,1
9074,3,9301,9601,0.09,1,F,0,15,9.75,1
9075,0,8910,9701,0.35,4,E,0,3,6.75,1
9076,4,9302,9511,0.1,2,F,0,15,10,1
9077,3,8703,9602,0.34,4,D,X,2,3.26,1
9078,3,9411,9512,0.2,3,E,0,4,5.2,1
9079,6,9312,9701,0.1,1,F,0,20,13.33,1
9080,3,9302,9603,0.27,4,F,0,6,9.6,1
9081,0,8910,9512,0.09,1,G,X,25,23,1
9082,0,8702,9505,0.2,1,E,X,11,8.06,1
9083,0,9309,9702,0.27,3,F,X,10,11.69,1
9084,0,9410,9602,0.17,3,F,X,20,12,1
9085,5,9203,9512,0.24,2,E,0,12,7.54,1
9086,0,8707,9506,0.15,1,E,X,10,14.9,1
9087,2,8703,9603,0.31,4,G,X,22,16.65,1
9088,5,8910,9507,0.14,1,F,X,23,12.57,1
9089,6,8810,9512,0.13,1,F,X,23,9.16,1
9090,2,9011,9511,0.26,4,D,X,6,4.46,1
9091,0,9404,9602,0.24,4,E,0,10,5.75,1
9092,0,9506,9603,0.23,4,D,X,6,6.6,1
9093,4,9310,9602,0.31,4,D,X,7,4.92,1
9094,5,9401,9512,0.25,4,D,X,7,5.12,1
9095,0,9204,9603,0.2,4,D,0,3,4.55,1
9096,4,8801,9701,0.22,2,E,X,15,10.15,1
9097,6,9110,9511,0.09,1,F,0,16,13,1
9098,0,9002,9601,0.14,2,F,0,10,9.25,1
9099,0,8608,9512,0.47,4,D,X,5,5.94,1
9100,0,8901,9506,0.13,2,G,X,25,15.66,1
9101,4,9409,9512,0.09,1,F,0,17,11,1
9102,2,8612,9509,0.14,2,F,0,15,11,1
9103,0,8809,9603,0.22,2,E,0,10,10.73,1
9104,7,9209,9512,0.22,4,E,X,10,9,1
9105,6,8610,9511,0.3,3,D,X,8,6.59,1
9106,4,9507,9507,0.07,1,G,0,25,25,1
9107,5,9109,9510,0.17,1,F,X,16,12.3,1
9108,3,9010,9601,0.14,2,F,X,16,10,1
9109,4,9101,9512,0.19,3,E,X,12,8.1,1
9110,0,8608,9601,0.25,2,F,X,19,12.2,1
9111,2,9310,9508,0.12,1,G,X,25,12.2,1
9112,2,9509,9509,0.09,1,F,0,15,15,1
9113,3,9502,9603,0.16,3,E,X,10,10,1
9114,1,8801,9603,0.25,3,D,X,5,5.11,1
9115,5,9403,9508,0.11,2,G,0,31,20.75,1
9116,6,8611,9603,0.33,4,E,X,10,9.15,1
9117,0,9311,9509,0.07,1,G,0,30,20,1
9118,2,9402,9507,0.1,1,F,0,15,10,1
9119,7,9501,9601,0.17,3,G,0,50,28.75,1
9120,0,8704,9512,0.1,1,G,0,32,23.66,1
9121,2,9201,9512,0.11,1,G,0,30,21.83,1
9122,3,9401,9512,0.07,1,F,0,16,13,1
9123,2,9509,9601,0.11,2,F,0,16,13,1
9124,5,9409,9602,0.21,4,D,X,7,5.33,1
9125,7,8704,9602,0.25,4,E,0,10,6.9,1
9126,0,9402,9512,0.24,4,D,X,5,5.62,1
9127,0,9402,9511,0.08,1,F,0,20,11.66,1
9128,1,8702,9507,0.24,1,E,X,10,5.12,1
9129,0,9202,9512,0.21,3,F,0,15,8.11,1
9130,6,9401,9510,0.22,4,D,X,6,5.12,1
9131,1,9301,9511,0.13,2,F,X,10,11.9,1
9132,0,9507,9601,0.13,2,F,0,15,10,1
9133,1,8704,9512,0.23,4,D,X,5,5.94,1
9134,3,9310,9512,0.14,2,F,0,20,13.75,1
9135,0,9401,9512,0.12,1,F,0,15,8.25,1
9136,4,9001,9506,0.13,1,G,X,50,27.77,1
9137,4,9110,9507,0.46,4,E,X,10,7.78,1
9138,2,9002,9601,0.14,2,G,X,25,17.62,1
9139,5,9509,9602,0.16,3,E,0,10,8.33,1
9140,3,8911,9612,0.27,2,G,X,10,10.33,1
9141,2,8608,9507,0.47,4,D,X,5,5.62,1
9142,4,9409,9601,0.26,4,E,X,10,7.62,1
9143,1,9210,9511,0.11,1,F,0,15,13,1
9144,5,8612,9601,0.24,4,D,X,3,3.06,1
9145,7,8712,9504,0.08,1,F,X,20,16.16,1
9146,6,8703,9702,0.23,2,G,X,100,72.3,1
9147,1,9204,9511,0.18,2,F,X,15,9.44,1
9148,7,9509,9509,0.07,1,F,0,15,15,1
9149,7,8909,9509,0.17,2,F,0,15,11.72,1
9150,3,9310,9512,0.16,3,E,0,10,9,1
9151,4,9404,9602,0.31,4,D,X,5,5.14,1
9152,0,9112,9504,0.1,1,F,0,20,12.6,1
9153,2,9201,9509,0.14,1,F,0,15,12.71,1
9154,4,9303,9603,0.16,3,E,X,10,8.28,1
9155,0,8910,9512,0.12,1,F,0,15,9.2,1
9156,5,9509,9509,0.07,1,F,0,15,15,1
9157,0,9601,9601,0.07,1,F,0,15,15,1
9158,0,9501,9603,0.54,4,D,X,4,5.33,1
9159,4,8801,9512,0.35,3,D,X,5,4.34,1
9160,0,9302,9603,0.13,1,G,0,35,16.66,1
9161,6,8803,9511,0.36,3,D,X,5,4.72,1
9162,2,9507,9507,0.06,1,G,0,25,25,1
9163,2,9312,9603,0.13,1,F,0,15,10,1
9164,1,9010,9511,0.31,3,E,X,10,4.8,1
9165,5,8702,9510,0.44,1,G,X,25,6.65,1
9166,3,8809,9508,0.28,1,F,X,15,9.1,1
9167,7,8609,9603,0.2,1,G,X,31,19.56,1
9168,4,9409,9512,0.14,3,E,0,13,12,1
9169,0,8702,9601,0.22,2,E,X,10,10.68,1
9170,0,8804,9510,0.22,2,E,X,10,8.92,1
9171,6,8802,9504,0.23,1,F,X,18,13.14,1
9172,3,8609,9506,0.31,1,F,X,15,10.57,1
9173,7,8911,9607,0.26,1,E,X,3,6.81,1
9174,6,9001,9509,0.2,3,D,X,6,6.16,1
9175,6,9111,9603,0.12,1,F,0,15,10.83,1
9176,0,9102,9602,0.14,1,G,X,30,15.62,1
9177,5,8609,9701,0.24,1,E,X,11,9.42,1
9178,7,9009,9503,0.1,1,F,0,21,12.5,1
9179,0,8608,9512,0.19,2,F,X,10,5.53,1
9180,0,9601,9603,0.14,2,F,0,6,13,1
9181,4,9202,9512,0.19,2,E,X,10,15.2,1
9182,2,9509,9701,0.11,1,F,0,10,12.5,1
9183,5,9501,9601,0.2,4,E,0,10,9.2,1
9184,2,8609,9602,0.19,2,F,X,15,9.21,1
9185,1,9111,9601,0.38,4,D,X,9,6.59,1
9186,0,9602,9602,0.07,1,F,0,15,15,1
9187,7,8803,9611,0.08,1,G,0,28,32.41,1
9188,4,9402,9601,0.14,3,E,0,12,9.8,1
9189,3,8811,9512,0.39,3,E,X,10,6.44,1
9190,0,9001,9512,0.16,2,E,X,10,13.7,1
9191,0,9410,9602,0.2,4,D,X,9,7,1
9192,4,9012,9512,0.16,1,F,X,15,8.25,1
9193,0,8609,9504,0.27,1,F,X,19,13.76,1
9194,6,8809,9506,0.48,3,F,X,15,11.18,1
9195,7,8909,9504,0.17,1,F,X,20,11.27,1
9196,4,9407,9510,0.09,1,F,0,20,15,1
9197,0,8612,9512,0.19,1,F,X,20,20.73,1
9198,3,9310,9512,0.2,4,D,0,5,4.28,1
9199,5,9401,9510,0.06,1,F,0,17,16,1
9200,0,8809,9603,0.19,4,G,X,15,12.92,1
9201,0,9402,9511,0.08,1,F,0,20,15,1
9202,5,9309,9601,0.13,3,F,X,11,9.28,1
9203,6,9001,9512,0.07,1,G,0,50,25,1
9204,5,8801,9603,0.35,3,D,X,5,8.79,1
9205,1,8706,9603,0.24,3,E,X,10,7.66,1
9206,4,9301,9601,0.23,4,E,X,5,7.1,1
9207,5,9201,9504,0.12,1,F,0,20,10,1
9208,0,9101,9511,0.26,3,E,X,11,7.5,1
9209,1,9402,9602,0.15,3,E,X,12,9.8,1
9210,7,9409,9510,0.06,1,G,0,25,22.5,1
9211,3,8811,9512,0.18,2,E,X,11,6.66,1
9212,6,9401,9512,0.12,2,F,0,12,11.75,1
9213,4,8704,9507,0.2,2,E,X,7,5.78,1
9214,7,8811,9601,0.17,1,F,X,20,20.83,1
9215,3,9009,9509,0.08,1,F,0,15,10,1
9216,1,8703,9511,0.26,1,F,0,15,13.33,1
9217,7,9310,9602,0.2,4,E,X,10,7.37,1
9218,1,8612,9602,0.14,1,G,X,30,14.9,1
9219,7,9206,9601,0.12,1,G,X,20,21.42,1
9220,6,9204,9512,0.15,1,F,0,15,13.25,1
9221,3,9304,9601,0.16,3,F,0,15,13.57,1
9222,1,8607,9512,0.42,3,D,X,4,3.96,1
9223,2,9009,9603,0.32,4,D,X,6,8.95,1
9224,2,8909,9601,0.38,4,E,X,7,8.28,1
9225,5,8907,9601,0.54,1,E,X,10,3,1
9226,5,8812,9506,0.21,1,F,X,20,10.8,1
9227,2,8706,9602,0.2,2,E,X,10,7,1
9228,5,8712,9602,0.14,1,G,0,25,18.33,1
9229,3,9312,9512,0.12,2,F,0,20,13,1
9230,2,9110,9702,0.45,4,E,X,11,9,1
9231,1,9501,9511,0.33,4,E,X,6,7.11,1
9232,4,9401,9603,0.12,3,F,0,10,16.2,1
9233,3,8608,9512,0.44,4,D,X,6,6.96,1
9234,0,9509,9509,0.05,1,G,0,25,25,1
9235,7,9501,9507,0.08,1,G,0,75,42.5,1
9236,5,9209,9512,0.21,2,G,X,25,12.9,1
9237,7,8610,9601,0.31,4,D,X,7,6,1
9238,4,9412,9601,0.29,4,D,X,5,2.57,1
9239,0,8612,9512,0.27,2,G,X,25,12.68,1
9240,7,8910,9510,0.11,2,F,X,15,13.71,1
9241,6,9110,9509,0.26,4,E,0,10,6,1
9242,4,8608,9601,0.63,4,D,X,4,5.55,1
9243,3,9102,9512,0.15,2,F,X,19,11.83,1
9244,4,8611,9511,0.25,1,E,X,14,8.45,1
9245,0,9210,9601,0.39,4,G,X,25,17.33,1
9246,5,9411,9602,0.08,1,F,0,15,10,1
9247,0,9412,9602,0.22,3,E,X,6,6.5,1
9248,5,9303,9512,0.11,1,G,X,52,28.6,1
9249,0,8810,9510,0.12,1,G,0,25,20.62,1
9250,3,9210,9603,0.25,2,F,X,15,7.36,1
9251,0,9302,9511,0.14,1,F,0,20,12.33,1
9252,4,8803,9512,0.23,3,E,X,13,8.13,1
9253,1,8612,9512,0.21,1,G,X,25,6.93,1
9254,7,9401,9602,0.17,4,E,0,10,6.6,1
9255,2,9110,9504,0.11,1,F,0,19,14.33,1
9256,5,9410,9601,0.21,4,E,X,10,7,1
9257,7,8707,9507,0.15,1,F,X,15,10,1
9258,4,9510,9510,0.06,1,F,0,15,15,1
9259,2,9111,9509,0.41,3,E,X,7,5.84,1
9260,1,9105,9602,0.47,4,F,X,10,7.96,1
9261,6,9310,9603,0.21,3,E,X,10,6.75,1
9262,1,8704,9603,0.4,4,G,X,25,20.25,1
9263,5,9509,9509,0.06,1,F,0,23,23,1
9264,2,9509,9603,0.22,4,E,0,8,7.5,1
9265,4,9501,9602,0.11,2,F,0,24,15.33,1
9266,2,8609,9505,0.17,1,F,X,20,9.3,1
9267,4,8910,9512,0.12,2,F,0,10,10.93,1
9268,2,8610,9512,0.46,1,E,X,10,6.51,1
9269,2,9301,9509,0.17,2,F,0,16,10,1
9270,3,8612,9602,0.48,3,D,X,5,4.92,1
9271,5,9410,9512,0.11,2,F,0,15,13.66,1
9272,5,8809,9503,0.29,1,G,X,25,22.26,1
9273,1,8909,9603,0.51,3,E,X,3,3.6,1
9274,1,9209,9602,0.14,3,E,0,8,6.33,1
9275,0,9401,9506,0.3,3,F,X,15,12.72,1
9276,7,9310,9504,0.06,1,F,0,20,15,1
9277,0,9004,9601,0.18,2,F,X,20,12.6,1
9278,0,9302,9601,0.14,2,F,X,15,10.16,1
9279,2,9509,9601,0.14,3,E,0,10,7,1
9280,6,8910,9509,0.14,2,F,X,20,10.7,1
9281,0,9309,9603,0.23,4,E,X,7,8.44,1
9282,3,9001,9512,0.08,1,G,0,25,21,1
9283,2,8710,9512,0.18,3,E,X,14,9.86,1
9284,1,9109,9603,0.47,4,E,0,3,6.38,1
9285,4,9401,9602,0.09,1,F,0,20,10.66,1
9286,5,8701,9602,0.15,2,F,0,17,10.3,1
9287,3,8612,9506,0.15,1,F,X,22,13.27,1
9288,2,9410,9601,0.18,4,F,0,20,14.8,1
9289,0,9402,9509,0.25,4,E,X,8,5.77,1
9290,7,9203,9601,0.24,4,F,X,15,7.83,1
9291,4,9110,9512,0.28,4,D,X,8,6.26,1
9292,6,9112,9511,0.14,2,F,0,13,9.37,1
9293,2,9209,9602,0.17,2,E,0,14,13.37,1
9294,0,9309,9701,0.19,3,F,X,20,17.5,1
9295,7,8803,9602,0.15,2,F,X,20,12.9,1
9296,7,9302,9602,0.23,4,E,X,12,10,1
9297,4,8909,9512,0.16,1,F,X,15,9.9,1
9298,5,9109,9512,0.41,4,E,X,10,8.73,1
9299,1,9311,9504,0.09,1,F,0,15,10.33,1
9300,3,8705,9602,0.26,1,E,X,11,7.35,1
9301,1,9111,9603,0.19,4,G,X,10,17.18,1
9302,1,8608,9512,0.3,3,D,X,5,4.85,1
9303,5,9507,9509,0.09,2,F,0,20,15,1
9304,5,8701,9509,0.3,3,E,X,11,11.28,1
9305,0,9502,9602,0.17,3,E,X,6,6.5,1
9306,0,8610,9601,0.21,3,E,X,10,13.31,1
9307,0,8701,9512,0.23,1,G,X,25,12.88,1
9308,5,8612,9602,0.18,1,F,X,24,12.84,1
9309,1,8610,9512,0.35,2,E,X,5,5.58,1
9310,5,9301,9601,0.38,4,D,X,7,5.7,1
9311,4,9402,9507,0.15,2,F,0,15,7.8,1
9312,4,9309,9602,0.13,1,F,0,17,8.6,1
9313,3,8801,9512,0.2,3,E,X,10,6.69,1
9314,1,8909,9504,0.12,1,F,0,15,11.28,1
9315,2,8701,9603,0.22,4,D,X,5,4.66,1
9316,4,9211,9512,0.23,4,D,0,5,4.9,1
9317,2,9310,9601,0.17,3,F,X,20,12.14,1
9318,1,8608,9612,0.2,3,F,X,16,13.04,1
9319,6,9602,9701,0.07,1,F,0,0,15,1
9320,0,9109,9702,0.15,3,E,X,5,7.33,1
9321,2,8804,9602,0.26,2,E,X,11,7.76,1
9322,0,9507,9507,0.07,1,F,0,20,20,1
9323,4,8608,9512,0.43,4,D,X,5,3.17,1
9324,5,8704,9506,0.14,1,F,X,20,10.22,1
9325,7,9210,9603,0.21,2,E,X,10,7.7,1
9326,2,9510,9602,0.1,2,F,0,15,10,1
9327,3,9103,9603,0.12,2,G,0,12,11.83,1
9328,3,9304,9509,0.06,1,F,0,15,17.5,1
9329,3,8803,9512,0.23,3,E,X,10,7.53,1
9330,6,8610,9612,0.28,3,D,X,5,3.08,1
9331,7,9310,9512,0.17,2,F,X,15,17,1
9332,7,8801,9601,0.22,2,E,X,11,7.33,1
9333,0,9009,9702,0.28,4,E,X,3,8.61,1
9334,4,9502,9602,0.25,4,E,X,7,5.5,1
9335,1,8708,9512,0.33,1,E,X,12,9.52,1
9336,3,9202,9511,0.08,2,G,0,25,22.5,1
9337,2,8609,9512,0.43,2,F,X,20,3.9,1
9338,2,9501,9512,0.08,1,F,0,24,17,1
9339,0,9402,9603,0.32,4,E,X,7,7,1
9340,1,8909,9512,0.21,1,F,0,15,7,1
9341,5,9302,9602,0.16,3,E,X,10,8.66,1
9342,5,9406,9603,0.21,4,D,0,4,4.33,1
9343,4,9201,9603,0.18,4,F,X,6,9.55,1
9344,1,8701,9602,0.17,2,F,X,20,11.46,1
9345,6,9101,9612,0.27,3,E,X,8,6.36,1
9346,5,8608,9603,0.25,3,F,X,20,8.61,1
9347,3,8608,9509,0.19,1,G,X,30,17.5,1
9348,5,8306,9607,0.29,1,F,X,18,9.26,1
9349,7,9410,9601,0.09,1,F,0,15,10,1
9350,1,8611,9510,0.24,3,D,X,5,5.88,1
9351,1,8809,9610,0.26,3,D,X,7,6.84,1
9352,5,8612,9510,0.41,3,G,X,66,7.89,1
9353,3,9112,9512,0.18,4,E,X,12,9.55,1
9354,5,8909,9511,0.12,1,F,0,15,11.36,1
9355,0,9103,9511,0.31,4,E,X,10,7.13,1
9356,4,9302,9508,0.15,2,F,0,14,14,1
9357,0,9004,9508,0.21,1,G,0,30,17.5,1
9358,0,8809,9511,0.57,1,E,X,10,11.12,1
9359,5,9506,9603,0.13,3,G,0,10,20,1
9360,7,9410,9505,0.1,1,F,0,20,10,1
9361,5,8806,9512,0.2,4,F,X,20,13.87,1
9362,1,8909,9512,0.21,4,F,X,16,11.53,1
9363,3,9512,9701,0.13,1,F,0,10,12.5,1
9364,0,8702,9511,0.3,3,D,X,3,3,1
9365,1,8810,9602,0.4,3,E,X,7,8.56,1
9366,7,8805,9509,0.1,1,F,0,16,10.66,1
9367,0,9510,9510,0.06,1,F,0,20,20,1
9368,6,8802,9506,0.17,1,F,X,20,11.83,1
9369,5,9301,9601,0.09,2,F,X,15,15,1
9370,0,9003,9512,0.34,2,F,X,15,8.95,1
9371,3,8810,9512,0.26,4,D,X,5,3.25,1
9372,0,9510,9510,0.06,1,F,0,15,15,1
9373,2,9506,9601,0.13,3,E,X,10,6.66,1
9374,0,8802,9509,0.34,2,F,X,10,22.78,1
9375,5,9511,9511,0.07,1,F,0,15,15,1
9376,5,9511,9511,0.08,1,G,0,25,25,1
9377,5,9506,9511,0.09,2,F,0,15,10,1
9378,3,9005,9601,0.1,1,G,X,25,24.16,1
9379,5,8610,9509,0.33,1,E,X,13,9.88,1
9380,2,9105,9601,0.27,3,E,X,10,8.12,1
9381,2,8809,9701,0.25,4,E,X,10,6.64,1
9382,6,8912,9602,0.11,1,F,0,19,12,1
9383,5,9310,9511,0.08,1,F,0,20,14,1
9384,7,9102,9510,0.1,1,F,0,20,20,1
9385,4,9002,9509,0.2,1,E,X,10,10.35,1
9386,0,9501,9602,0.18,4,E,X,10,8.8,1
9387,3,9401,9512,0.3,4,D,X,2,4.2,1
9388,0,9302,9511,0.12,1,F,0,15,12.83,1
9389,3,8701,9512,0.13,1,F,X,20,5.57,1
9390,0,9201,9509,0.28,2,G,X,25,17.47,1
9391,4,9410,9510,0.16,3,E,0,10,5.5,1
9392,0,9210,9512,0.31,1,F,0,22,11.5,1
9393,4,9004,9601,0.3,3,D,X,5,4.2,1
9394,0,9201,9511,0.13,2,G,0,50,31.42,1
9395,2,9409,9509,0.3,4,E,X,11,9.71,1
9396,4,8608,9603,0.43,4,E,X,4,6.18,1
9397,2,8710,9601,0.4,3,D,X,5,4.2,1
9398,5,9508,9511,0.06,1,G,0,25,27.5,1
9399,3,9401,9504,0.06,1,F,0,20,15,1
9400,0,9010,9601,0.5,4,D,X,5,3.81,1
9401,4,9202,9601,0.16,3,E,0,7,6,1
9402,0,9402,9512,0.62,4,D,X,7,5.3,1
9403,0,8801,9612,0.27,1,E,X,10,10.3,1
9404,5,8809,9601,0.29,1,G,X,25,7.21,1
9405,0,9410,9512,0.09,1,F,0,17,11,1
9406,5,9203,9601,0.34,1,E,X,10,4.95,1
9407,0,8702,9602,0.2,4,D,X,5,5.83,1
9408,5,9310,9602,0.12,2,F,0,15,10,1
9409,7,9301,9601,0.22,4,G,0,25,17,1
9410,5,9310,9505,0.13,1,F,X,15,11.2,1
9411,0,9601,9601,0.07,1,G,0,53,53,1
9412,5,8804,9507,0.11,1,F,0,20,20,1
9413,0,9203,9601,0.18,4,E,X,12,7.85,1
9414,0,8809,9512,0.18,4,D,0,5,10.66,1
9415,5,9201,9511,0.51,3,E,X,10,8.4,1
9416,4,8701,9601,0.23,3,G,X,25,20.66,1
9417,5,9401,9511,0.14,2,F,X,19,18.6,1
9418,5,8610,9510,0.14,1,G,0,25,10.88,1
9419,2,9404,9601,0.07,1,G,X,25,17.5,1
9420,0,9301,9702,0.52,3,E,X,15,8.63,1
9421,0,8608,9511,0.23,1,F,X,20,15,1
9422,0,9209,9507,0.32,2,F,X,10,10.06,1
9423,3,8804,9512,0.18,3,G,0,43,27.28,1
9424,5,9301,9603,0.2,4,G,0,30,18,1
9425,0,9501,9512,0.16,2,F,X,15,8.75,1
9426,5,9010,9508,0.15,1,F,X,15,9.44,1
9427,0,9006,9504,0.14,1,F,X,15,13.37,1
9428,6,9506,9603,0.08,2,F,0,10,15.33,1
9429,5,9209,9512,0.36,4,E,X,10,7.29,1
9430,5,9506,9506,0.06,1,F,0,20,20,1
9431,5,9210,9509,0.14,2,F,X,19,15.28,1
